1,1,1,1,2023-10-12 13:53:30.253000
1,1,1,2,2023-10-12 13:54:07.342000
1,1,3,2023-10-12 13:54:46.236000
1,4,2023-10-12 13:55:49.949000
1,5,2023-10-12 13:56:27.368000
3,3,3,1,2023-10-12 13:53:42.428000
3,2,2023-10-12 13:55:44.126000
3,3,2023-10-12 13:56:42.152000
4,4,4,1,2023-10-12 13:52:53.312000
4,4,4,2,2023-10-12 13:53:20.207000
4,4,4,3,2023-10-12 13:54:11.892000
4,4,4,2023-10-12 13:54:49.886000
4,5,2023-10-12 13:56:25.818000
5,5,5,1,2023-10-12 13:52:53.138000
5,5,5,2,2023-10-12 13:53:20.534000
5,5,3,2023-10-12 13:54:20.817000
5,4,2023-10-12 13:55:32.222000
5,5,2023-10-12 13:56:43.552000
6,6,6,1,2023-10-12 13:52:53.134000
6,6,6,2,2023-10-12 13:53:14.931000
6,6,6,3,2023-10-12 13:54:07.016000
6,6,4,2023-10-12 13:54:59.108000
6,5,2023-10-12 13:55:36.818000
6,6,2023-10-12 13:56:14.335000
7,7,7,1,2023-10-12 13:52:53.314000
7,7,7,2,2023-10-12 13:53:18.710000
7,7,3,2023-10-12 13:54:29.291000
7,4,2023-10-12 13:55:33.798000
7,5,2023-10-12 13:56:20.619000
8,8,8,1,2023-10-12 13:54:03.564000
8,8,2,2023-10-12 13:54:49.856000
8,3,2023-10-12 13:55:50.970000
9,9,9,1,2023-10-12 13:52:53.287000
9,9,2,2023-10-12 13:54:53.261000
10,10,10,1,2023-10-12 13:52:53.219000
10,10,10,2,2023-10-12 13:53:08.918000
10,10,10,3,2023-10-12 13:53:39.209000
10,10,10,4,2023-10-12 13:54:10.501000
10,10,5,2023-10-12 13:54:40.695000
10,10,6,2023-10-12 13:55:11.195000
10,7,2023-10-12 13:55:41.804000
10,8,2023-10-12 13:56:12.519000
10,9,2023-10-12 13:56:43.231000
