,episode,time_sec,action,updated action
0,1,420.1,"1,1,1,1,1,1,0,1,1,1,0","0,1,0,0,1,0,0,0,0,1,0"
1,1,420.2,"0,0,1,1,0,0,0,1,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
2,1,420.3,"0,0,0,0,1,0,0,1,1,1,0","0,0,0,0,1,0,0,0,0,1,0"
3,1,420.4,"1,1,1,1,1,1,0,0,1,0,1","0,1,0,0,1,0,0,0,0,0,1"
4,1,420.5,"0,0,1,0,1,0,0,1,1,1,0","0,0,0,0,1,0,0,0,0,1,0"
5,1,420.6,"1,1,1,0,1,1,0,1,1,0,0","0,1,0,0,1,0,0,0,0,0,0"
6,1,420.7,"0,1,1,0,1,0,0,0,1,0,1","0,1,0,0,1,0,0,0,0,0,1"
7,1,420.8,"1,1,1,1,1,1,0,1,0,1,1","0,1,0,0,1,0,0,0,0,1,1"
8,1,420.9,"0,1,1,1,1,1,0,0,1,0,1","0,1,0,0,1,0,0,0,0,0,1"
9,1,421.0,"0,1,1,1,1,1,1,1,1,1,0","0,0,0,0,1,0,0,0,0,1,0"
10,1,421.1,"1,0,0,1,1,1,1,1,0,1,1","0,0,0,0,1,0,0,0,0,1,1"
11,1,421.2,"0,1,1,1,0,1,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0"
12,1,421.3,"0,0,1,1,0,1,1,1,0,1,0","0,0,0,0,0,0,0,0,0,1,0"
13,1,421.4,"0,1,1,1,0,1,1,0,1,0,1","0,0,0,0,0,0,0,0,0,0,1"
14,1,421.5,"1,1,1,0,1,1,0,1,1,1,1","0,0,0,0,1,0,0,0,0,1,1"
15,1,421.6,"0,1,0,0,1,1,1,1,1,1,0","0,0,0,0,1,0,0,0,0,1,0"
16,1,421.7,"0,1,0,0,1,1,1,1,1,0,0","0,0,0,0,1,0,0,0,0,0,0"
17,1,421.8,"0,1,1,1,1,1,0,1,1,0,0","0,0,0,0,0,0,0,0,0,0,0"
18,1,421.9,"0,0,1,1,1,1,0,1,1,1,1","0,0,0,0,0,0,0,0,0,1,1"
19,1,422.0,"1,0,0,0,1,0,0,1,1,1,0","0,0,0,0,0,0,0,0,0,1,0"
