1,1,1,1,2023-10-12 11:28:30.246000
1,1,1,2,2023-10-12 11:28:51.048000
1,1,1,3,2023-10-12 11:29:28.050000
1,1,4,2023-10-12 11:30:31.445000
1,5,2023-10-12 11:31:08.048000
1,6,2023-10-12 11:31:45.257000
2,2,2,1,2023-10-12 11:29:24.451000
2,2,2,2023-10-12 11:30:18.947000
2,3,2023-10-12 11:31:00.246000
3,3,1,2023-10-12 11:29:53.330000
3,2,2023-10-12 11:30:59.327000
4,4,4,1,2023-10-12 11:28:30.207000
4,4,4,2,2023-10-12 11:28:57.910000
4,4,3,2023-10-12 11:30:11.708000
4,4,2023-10-12 11:30:50.406000
5,5,5,1,2023-10-12 11:29:30.178000
5,5,2,2023-10-12 11:30:41.371000
5,3,2023-10-12 11:31:41.786000
6,6,6,1,2023-10-12 11:28:34.624000
8,8,8,1,2023-10-12 11:29:31.644000
8,8,2,2023-10-12 11:30:33.938000
8,3,2023-10-12 11:31:41.851000
9,9,9,1,2023-10-12 11:28:30.035000
9,9,2,2023-10-12 11:30:30.034000
10,10,10,1,2023-10-12 11:29:00.937000
10,10,10,2,2023-10-12 11:29:31.439000
10,10,3,2023-10-12 11:30:02.637000
10,10,4,2023-10-12 11:30:33.632000
10,5,2023-10-12 11:31:04.235000
10,6,2023-10-12 11:31:35.044000
11,11,11,1,2023-10-12 11:28:58.342000
11,11,11,2,2023-10-12 11:29:31.444000
11,11,3,2023-10-12 11:30:14.541000
11,11,4,2023-10-12 11:30:47.537000
11,5,2023-10-12 11:31:29.648000
